regression_period,lookback_period,entry_z,stop_z,takeprofit_z,risk_percent,tp_multiple,min_correlation,sl_type,tp_type,stoploss_percent,max_lots,avg_split_sharpe,combined_sharpe,split_0_sharpe,split_1_sharpe,split_2_sharpe,split_3_sharpe,split_4_sharpe,split_5_sharpe,split_6_sharpe,split_7_sharpe,split_8_sharpe,split_9_sharpe,split_10_sharpe,split_11_sharpe,split_12_sharpe,split_13_sharpe,split_14_sharpe
252,20,4.1,3.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-269.1718399285059,-6.201058119999197,-21.27332909055053,-1.2630902709141922,-9.537918438903592,-14.099371022132049,-999.0,-999.0,27.512113084329595,-14.624177490414105,25.201455761584068,11.122090566651417,-21.534456117109038,-999.0,-999.0,-5.512769593852524,-17.568146316277144
252,20,4.1,3.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-268.62668913653465,-4.23000019900109,-10.61943459971501,14.616791015893781,-12.176303889843613,-22.495623502794135,-999.0,-999.0,35.70229789177,-13.201922946627494,24.13320874323473,-11.362432102629663,-18.78687287355727,-999.0,-999.0,-4.116496314951138,-15.09354846880009
252,20,4.1,3.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-267.91128731820913,5.496504919655632,-16.537284156825244,15.812966002740097,-9.260859989929793,8.91916856078671,-999.0,-999.0,18.404099912512578,-14.976052299291249,16.430136164090598,3.1561211579692188,-20.874403979137263,-999.0,-999.0,-12.901112006887358,-10.84208913916531
252,20,4.1,3.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-268.3707331821729,0.6261467315650049,-15.254293975040548,20.063666483538103,-14.960375723219222,-21.431859749770595,-999.0,-999.0,30.077862240085764,-11.551465011025833,10.753721372816203,9.27745139409172,-19.733001747579845,-999.0,-999.0,-10.904058257417294,-5.8986447590717885
252,20,4.1,3.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-265.25727725586995,5.6293373249640855,-11.851317368899775,19.880574402362946,-13.924106975918846,-20.274621350885543,-999.0,-999.0,22.64759746796059,0.8571866641116856,12.936342064140478,15.807065912030524,-18.866776138011232,-999.0,-999.0,23.479595587729193,-13.550699102669485
252,20,4.1,4.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.1493955068655,4.391880602143914,-6.605480848568282,10.504623690951945,-11.900034802893682,-0.22048520357265114,-999.0,-999.0,30.325048212629373,11.76428879297038,21.923282317475454,8.626873685981018,-14.220164163492013,-999.0,-999.0,23.756190387170136,-10.195074671634208
252,20,4.1,4.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-266.5686505331415,2.3566575812570956,-3.885677733816377,14.603348671714153,-19.68137263802853,-26.494808467471373,-999.0,-999.0,25.60763996877008,6.959448429618225,10.567316229883183,-5.288893390273757,-22.444667781166842,-999.0,-999.0,27.023108729993726,-9.495200016344336
252,20,4.1,4.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.4878512554637,0.5906545196314346,-6.071876205447969,11.980633450059937,-15.733321053251696,-16.77596569220593,-999.0,-999.0,22.64524330154524,6.000293828504325,20.989335550350877,14.354282727169815,-20.83520697327022,-999.0,-999.0,26.44910859987861,-14.320296365288856
252,20,4.1,4.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.5048034893219,1.1858019600709933,1.1931799218715131,10.399266912967304,-20.46007594835397,-14.869055583004446,-999.0,-999.0,20.410250297663534,7.446144242397999,16.339883580746072,11.150560209225338,-15.441899810916242,-999.0,-999.0,24.29277111347284,-12.033077275898068
252,20,4.1,4.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.89514784472425,-0.83663093474216,-0.4620622688087888,-9.94276250614304,18.882408710062883,-17.193261800449275,-999.0,-999.0,18.47957091433863,8.939036238958101,16.494787934959408,14.69298961375143,-15.212188182999029,-999.0,-999.0,21.527015523834038,-18.632751848368994
252,20,4.1,4.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.4208024926822,1.9706173974162748,-1.9262689594172164,19.052511622112885,-17.51376873728699,-17.41433588425488,-999.0,-999.0,21.866709049201912,9.19039406471172,11.648370759318812,13.771869439144226,-17.00898134275316,-999.0,-999.0,24.72173445308245,-16.70027185409147
252,20,4.1,4.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.6773372105652,7.172526268345009,-2.1064054581812854,14.159709634028859,19.628720708671192,-8.920635559280297,-999.0,-999.0,12.37482436309384,9.423296474268437,12.545957779600263,15.246506368163544,-4.077975407776142,-999.0,-999.0,19.308939200997624,-16.742996262064544
252,20,4.1,4.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.29607120174086,5.10551151025163,3.9120439326708043,-0.4585572437920864,14.40101240052569,-3.057707880305997,-999.0,-999.0,19.89634754126408,11.009795624831577,18.2759860461922,12.727349586558397,-3.121325760368612,-999.0,-999.0,21.292819738696995,-18.318832012385762
252,20,4.1,4.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.46982151727724,10.680757086289255,4.629878092940323,19.285576703350856,15.76407659570321,-4.0210096108787345,-999.0,-999.0,22.081540646250843,1.9144736685226094,23.706090495800865,13.26818176075642,10.443756953555306,-999.0,-999.0,20.40202088197056,-8.521908947131124
252,20,4.1,4.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.0659787795586,9.007828701693619,5.664517856854406,1.9369655865553914,21.02690683296779,-9.175693076532953,-999.0,-999.0,21.386234489079435,3.2565066686456583,26.90052459924006,17.960376297781153,6.0396772305393895,-999.0,-999.0,19.316976563384237,-4.3026747418926075
252,20,4.1,5.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.3294325297654,9.201057142997898,7.938099520871147,5.198184894432681,16.575610941102745,-10.921389581966592,-999.0,-999.0,18.242447485491063,2.1480467989720533,24.939906326073366,18.64371354026814,13.707174998775889,-999.0,-999.0,20.997544200714,-11.410827071215905
252,20,4.1,5.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.6497113120975,7.381198665000299,4.022641722449546,6.484781091173655,22.577530574873606,-7.3044451412820806,-999.0,-999.0,17.7346660730805,4.441334660166751,16.42745203336798,15.26423639525229,-15.902139754777897,-999.0,-999.0,18.267998115495814,-10.75972545126285
252,20,4.1,5.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.87594870432025,8.752258887518249,4.605921175908282,9.555675134935674,19.447997557435574,-12.36842588110764,-999.0,-999.0,21.13788080772966,6.20867322986542,20.022114714195556,15.775145904077014,-15.902139754777897,-999.0,-999.0,22.156988806971754,-7.779062260036681
252,20,4.1,5.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.6610911601829,9.523937122199925,6.081491917717994,10.064745753977672,21.12139682626041,-8.828560539137122,-999.0,-999.0,18.22858011259823,4.772025067402632,17.01129115327945,18.37796373548608,-15.902139754777906,-999.0,-999.0,21.628525374038947,-6.471687049589347
252,20,4.1,5.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.44852318435244,9.31611467794178,4.393829306961162,9.336162069556078,24.78376379214068,-12.321465733609227,-999.0,-999.0,16.992698420955477,7.521813243738606,22.0734637184537,17.220849943421673,-15.902139754777902,-999.0,-999.0,21.16142355001523,-5.988246322141595
252,20,4.1,5.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.3569611982199,7.8405061627959025,3.5702411435918524,9.353908937636545,18.814475800176428,-11.672979221579768,-999.0,-999.0,19.672023213397082,6.071246938393509,23.123851793836604,10.267266620201408,-15.902139754777899,-999.0,-999.0,20.884761405454178,-8.537074849628265
252,20,4.1,5.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.348695471792,8.469298749814302,6.718928498199952,11.810148430428782,18.953174093265975,-10.472416714129526,-999.0,-999.0,19.681417226838022,-15.885543326786289,23.607589621329986,11.92073940877347,-15.902139754777899,-999.0,-999.0,19.856975718164115,5.480694721814518
252,20,4.1,5.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.0608907264375,7.624815556353218,6.898388455922327,9.819441468133327,13.67925748592773,-8.94557026509109,-999.0,-999.0,18.73602822317576,-15.88554332678629,10.742642128606908,10.466739787900822,-15.902139754777902,-999.0,-999.0,19.626594925237875,0.850799975188638
252,20,4.1,5.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.5198243936969,5.937285379375706,6.774930562203667,8.609620504043765,15.86683067349148,-9.784402060807578,-999.0,-999.0,16.601970226249886,-15.885543326786289,22.8108494330956,9.84389205381242,-15.902139754777904,-999.0,-999.0,18.750956498752718,-14.484330714731366
252,20,4.1,6.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.03921389172416,7.887275991841119,6.4363635457786055,7.893567243871541,18.076906077848832,-8.773763924736933,-999.0,-999.0,20.09725445886161,-15.88554332678629,24.726778366351116,12.228350272490573,-15.902139754777908,-999.0,-999.0,17.797392640649168,13.716626024586764
252,20,4.1,5.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.82503884454934,8.57220780412485,6.359451116953731,8.464864965375758,21.90816449888787,-7.490525619061324,-999.0,-999.0,16.924249169755495,-15.885543326786289,23.501597099254738,10.641846689284911,-15.902139754777897,-999.0,-999.0,19.3070155953056,15.795436897567374
252,20,4.1,6.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.03097766876704,8.531070679300397,7.809037759586114,9.732762339386392,23.286740714733956,-11.563422825786919,-999.0,-999.0,19.25453687320098,-15.88554332678629,16.134393660987374,11.484872577270595,-15.90213975477791,-999.0,-999.0,18.29208171193255,17.89201523874776
252,20,4.1,6.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.04812170709124,7.876948976175049,6.695588595384445,9.276448279465715,22.11050627513097,-10.534712313083187,-999.0,-999.0,17.429786721900225,-15.885543326786289,6.745210835736863,11.54158795907264,-15.902139754777902,-999.0,-999.0,18.238766363862656,15.562674757725485
252,20,4.1,6.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.0634000265646,8.220193649681313,8.322236866259454,11.226318169703568,13.087378260536184,-11.632896702165866,-999.0,-999.0,19.493572733618922,-15.885543326786289,26.752555197467213,10.984475904787145,-15.902139754777897,-999.0,-999.0,18.678683862673623,14.924358390215911
252,20,4.1,6.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.2732780823575,8.746850038799552,7.6587969865445915,11.015094337947044,21.75765422200799,-11.502144285586903,-999.0,-999.0,18.481174296258843,-15.885543326786289,24.951094871933268,12.096919251026256,-15.902139754777904,-999.0,-999.0,16.95516808181969,22.274754084251015
252,20,4.1,6.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.99794088052266,7.549019704788427,0.05078648440074381,9.642910389211021,23.04172248077674,-11.1516448795112,-999.0,-999.0,20.44147815785888,-15.88554332678629,21.141608618556724,11.905690791215497,-15.902139754777897,-999.0,-999.0,17.32691338395458,20.419104447261045
252,20,4.1,6.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.1188296992166,7.99351365031186,5.752843599359516,10.931089607601145,18.533310383183572,-11.712298594995568,-999.0,-999.0,19.997259441175324,-15.885543326786289,23.12187391717608,10.842191443357715,-15.902139754777906,-999.0,-999.0,18.15508010592578,15.383887690531752
252,20,4.1,6.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.7364443192038,7.508082142562666,7.377940627582959,10.391558187847808,19.69029468117651,-10.950918350780459,-999.0,-999.0,16.749614783523228,-15.88554332678629,0.44717352082355577,12.19331234390211,-15.902139754777897,-999.0,-999.0,18.316947805952903,12.5250946934786
252,20,4.1,7.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.00757499511326,6.035725202682825,7.827505212991535,9.599476083238867,17.340450681378687,-11.1306768569531,-999.0,-999.0,21.65508356272771,-15.88554332678629,22.559394160130317,12.042396323229212,-15.902139754777899,-999.0,-999.0,16.86150135862039,-14.0810723704988
252,20,4.1,6.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.8257304311804,4.095897917243111,6.9304431842809215,9.020469885457743,19.247705730235385,-10.08030516781469,-999.0,-999.0,14.764896609895459,-15.88554332678629,15.223706223137702,11.478565163758644,-15.902139754777908,-999.0,-999.0,18.96035859301502,-15.144113608107919
252,20,4.1,6.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.1204927151171,7.109280084166138,5.800106101322454,10.27003483289915,13.946718226642709,-9.610174488150777,-999.0,-999.0,16.37441420883541,-15.885543326786289,11.252425874770577,11.615596443866677,-15.902139754777904,-999.0,-999.0,17.55408184855795,18.777089306063683
252,20,4.1,7.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.06069191334996,7.939492003096553,7.367410487681503,9.685700237314567,18.966531764421337,-9.905011500895386,-999.0,-999.0,18.94516533237989,-15.885543326786289,20.108657672416925,11.774420073662021,-15.902139754777902,-999.0,-999.0,16.540361931760998,18.39406838257277
252,20,4.1,7.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.94056145131134,7.564487311183453,6.4375200097285425,9.457152862505653,24.3586581457928,-11.154828825759623,-999.0,-999.0,18.226871132831796,-15.88554332678629,18.132430790064717,10.489047114777438,-15.902139754777902,-999.0,-999.0,17.04296198656885,20.689448095384076
252,20,4.1,7.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.11910069743357,7.552638632940894,5.92109708046946,10.820954033501492,16.660135096672192,-10.814055231273986,-999.0,-999.0,19.13789579600404,-15.88554332678629,24.083118703005642,12.34493658037044,-15.902139754777908,-999.0,-999.0,17.7979697205038,15.04912084080796
252,20,4.1,7.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.8722247587705,7.376803155697285,6.733533623004909,10.879997779428912,15.675473077019278,-10.263969211680024,-999.0,-999.0,19.98955114676368,-15.885543326786289,21.310773190184573,11.601552917588013,-15.902139754777902,-999.0,-999.0,17.216264505647274,21.561134672049175
252,20,4.1,7.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.0617230261611,7.082852797482307,7.050704099918184,9.573274588749758,17.2246298095471,-11.269721117962668,-999.0,-999.0,18.3262961139506,-15.88554332678629,25.128867206568778,12.153432784413834,-15.902139754777906,-999.0,-999.0,17.262041887255926,-13.587687683293751
252,20,4.1,7.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.68243021615365,7.547153094729915,6.907427950010323,10.366242447074526,19.117460770552842,-12.190884411118232,-999.0,-999.0,19.423197146768715,-15.885543326786287,19.35406539290202,13.26133127836996,-15.902139754777899,-999.0,-999.0,17.757175769254392,8.555213495444862
252,20,4.1,7.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.58778353929324,7.784941218616135,8.495388626924658,9.373771540396486,19.28779238746193,-10.250771017889118,-999.0,-999.0,22.285961733011515,-15.885543326786289,19.384583755412013,10.728191448475492,-15.902139754777894,-999.0,-999.0,17.591162629590656,7.074848888782096
252,20,4.1,7.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.28318939337026,7.292453684161578,6.054416673731356,11.356551967425002,16.429486414001016,-10.535759281850224,-999.0,-999.0,17.458973781030437,-15.885543326786289,20.74694950990767,12.629989173816252,-15.902139754777899,-999.0,-999.0,17.664694828400265,1.7345391145479525
252,20,4.1,7.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.0263049012589,7.313155171514808,7.201746320889579,9.585755488893412,17.207909078087102,-11.3335262663437,-999.0,-999.0,18.00521647522686,-15.885543326786289,9.694605088612555,13.617222462393045,-15.902139754777897,-999.0,-999.0,17.372910601144785,16.041270313776696
252,20,4.1,8.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.3966251613702,7.492402563362108,8.686284831931154,9.992576738644921,16.674336723664087,-12.732337446155038,-999.0,-999.0,18.94087818713463,-15.885543326786289,18.314414632089875,11.655677405477716,-15.902139754777902,-999.0,-999.0,17.08599436986549,18.220480218358606
252,20,4.1,8.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.92331959442384,7.377860890229865,7.737198782949252,9.867313474074043,17.241511087884415,-12.773276203666352,-999.0,-999.0,21.656830021313503,-15.885543326786289,19.482509016080872,13.303544179305332,-15.902139754777899,-999.0,-999.0,17.23499234297349,20.187266464292193
252,20,4.1,8.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.08469873470074,6.917567811952881,8.073052460229398,8.106566485932314,13.254595314959763,-10.423578657130552,-999.0,-999.0,15.441708764716987,-15.88554332678629,20.27886186972978,14.093897642871339,-15.902139754777902,-999.0,-999.0,17.045300021604362,10.646798158139662
252,20,4.1,8.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.38075161181024,7.207260209754249,7.613423191883519,9.673180676356212,18.597259426968556,-11.482767747008678,-999.0,-999.0,16.944042996253454,-15.88554332678629,14.535531263447249,11.70277603370324,-15.902139754777908,-999.0,-999.0,17.076102705107346,22.41686035769935
252,20,4.1,8.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.9309996148424,7.397399654183093,8.555890295074196,11.584360829641172,15.43773540611307,-10.378323548469345,-999.0,-999.0,18.246186938181214,-15.885543326786289,24.033373190035405,14.091571271150615,-15.902139754777902,-999.0,-999.0,16.892619561514362,15.359274915687708
252,20,4.1,8.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.6299250405855,7.036247771090156,8.034141844285877,11.290087406902172,13.843915317795732,-8.708440964659344,-999.0,-999.0,15.74843553107263,-15.88554332678629,18.180241060501977,11.578077500085197,-15.902139754777902,-999.0,-999.0,17.062499496404058,16.30985028039369
252,20,4.1,8.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.30685910784103,6.427691816479571,7.439690286656495,8.920920741717048,17.07627431480637,-11.506895397489789,-999.0,-999.0,16.96390723136662,-15.885543326786287,6.487856801169016,11.546907486867669,-15.902139754777899,-999.0,-999.0,16.36395437400641,19.892180624848915
252,20,4.1,8.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.8977250179547,6.629231208109988,7.90912555927053,9.946502382665479,18.14436643938371,-11.32752265777683,-999.0,-999.0,18.237566365657095,-15.88554332678629,19.208062924262713,11.44549008340311,-15.902139754777897,-999.0,-999.0,16.34229611197884,9.415920603399151
252,20,4.1,8.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.0690660965551,6.735977808636463,7.546403451763586,9.891983399951387,18.23496725743402,-11.710014331048365,-999.0,-999.0,19.438061406209385,-15.885543326786285,21.617383388679343,13.405575296170907,-15.902139754777897,-999.0,-999.0,16.391491103425494,1.9358406606521594
252,20,4.1,8.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.15721823494965,7.0212441598326105,8.285848972198307,11.447409808688318,17.68648206269987,-11.042275173943425,-999.0,-999.0,19.56332126550144,-15.88554332678629,9.710851396714515,12.771804966258872,-15.902139754777906,-999.0,-999.0,16.61878475510221,10.387181504099381
252,20,4.1,9.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.50045097153367,6.503768577480412,7.587911707491451,11.08709799498365,14.219761056814757,-11.351748813918007,-999.0,-999.0,18.210714486038473,-15.88554332678629,10.399266281569062,11.145558817486654,-15.902139754777895,-999.0,-999.0,16.308298789520794,12.67405818857187
252,20,4.1,9.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.6169281767789,7.001440415815036,8.738442127179436,11.21682476285997,20.07415266757252,-10.797558302219734,-999.0,-999.0,18.542953414071643,-15.88554332678629,5.488504478881034,12.887813797984554,-15.902139754777904,-999.0,-999.0,16.30466113565788,21.077966347892993
252,20,4.1,9.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.44386548437495,6.655567700194165,8.263666428391469,11.50650598738294,18.63420120260799,-9.802197921991972,-999.0,-999.0,18.34853071758167,-15.88554332678629,0.45622538479606844,12.452332606151195,-15.902139754777899,-999.0,-999.0,16.650890873460504,14.619545537560137
252,20,4.1,9.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.9649226416883,6.538906210879231,8.95891069027577,10.319957088974004,18.257943304810517,-12.188730276924963,-999.0,-999.0,16.417097146210036,-15.88554332678629,19.958979625761817,11.87262893551146,-15.902139754777904,-999.0,-999.0,16.541507176720664,8.175549764900472
252,20,4.1,9.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.43157136834276,6.625588011364721,8.772505338922688,11.044165402903918,17.881163491178878,-10.727417364252783,-999.0,-999.0,18.144951617168676,-15.885543326786287,18.828340634614925,13.89048275866159,-15.902139754777904,-999.0,-999.0,16.55846389442038,11.921456782804803
252,20,4.1,9.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.8390499894962,6.303780164821193,8.601896819041704,11.457852193144129,13.713406977466693,-11.731646361475455,-999.0,-999.0,19.66972105189598,-15.88554332678629,25.881536077722995,12.047663432713154,-15.902139754777902,-999.0,-999.0,16.27762439919265,19.28387864941969
252,20,4.1,9.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.6626873373048,6.635828385065214,8.561092929216858,11.39957709657733,18.33066004134614,-11.714025779559105,-999.0,-999.0,19.324801949729373,-15.885543326786287,18.48244997637233,10.0302988953906,-15.902139754777899,-999.0,-999.0,16.385064679352094,12.047453233566012
252,20,4.1,9.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.412183314576,6.418719236997307,9.022747536695299,10.17410356739612,18.56165086434338,-11.865522062266827,-999.0,-999.0,18.200924748369413,-15.885543326786287,22.516425752161208,14.049727787675092,-15.902139754777902,-999.0,-999.0,16.31267426895876,9.632200899592057
252,20,4.1,9.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.7242354727666,6.548888131802985,9.015988150237872,11.042256330285719,20.507659793289957,-12.054532852362135,-999.0,-999.0,19.10717120438064,-15.885543326786294,15.093506407474946,12.626768813878481,-15.902139754777899,-999.0,-999.0,16.335597089455543,10.249736053423783
252,20,4.1,9.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.4602843346732,6.151494328046369,9.219329115258423,11.337516656810037,15.527434569234098,-10.741670344143243,-999.0,-999.0,17.38854954547828,-15.885543326786285,22.057950477107394,13.058325890556633,-15.902139754777904,-999.0,-999.0,16.421794369837468,11.61418778132711
252,20,4.1,10.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.40952459218465,6.087452569253328,9.163391374897468,12.149434115494358,15.289951062019641,-11.576631928689165,-999.0,-999.0,15.872986330936007,-15.88554332678629,19.794823116674003,13.061180479502394,-15.902139754777899,-999.0,-999.0,16.22067144911799,16.669008198841336
252,20,4.2,0.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-265.6722394600904,2.1101573723266043,2.6449635511917586,27.3726863187013,-18.54931163534119,-2.0842539569076854,-999.0,-999.0,28.896350467895434,-6.706414740815773,22.53318866586094,-20.083423414662597,-18.051710743895953,-999.0,-999.0,-9.801927307184009,4.746260893801398
252,20,4.2,0.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.84088828745615,4.314943440350134,10.160971073611963,17.124020434657353,-22.043994737258643,-5.193430421261821,-999.0,-999.0,30.732233209111847,1.6310968812910016,25.72284009017567,-18.51631341980858,-3.7151585602044785,-999.0,-999.0,17.829848184173763,-0.34543704633062705
252,20,4.2,0.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.54681705026496,3.465994303989791,2.366324713642125,20.26112067158683,-21.30628234475439,-2.5687331060389935,-999.0,-999.0,24.090818217155263,-11.161725001760772,17.542020647126026,-12.15676747297834,-1.680860666791449,-999.0,-999.0,-3.908134684321344,16.319963273160592
252,20,4.2,0.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.52492830555286,4.940486528426816,0.8427491340526015,22.667260760787542,-22.464782179330808,2.746625193655982,-999.0,-999.0,29.376765016952024,7.479593740020401,16.540390055175756,-15.259275505155745,-13.042883942857141,-999.0,-999.0,9.869583540620269,4.3700496027865965
252,20,4.2,0.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-265.7923222473487,0.7235458923208957,0.792430247946901,15.183573666030934,-21.408134975195022,1.8327805823434309,-999.0,-999.0,24.927618509916364,6.456047071259551,17.133533128153648,-17.47127681941571,-18.11494871840491,-999.0,-999.0,1.139971051129941,-1.3564274539960168
252,20,4.2,1.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.2084194670391,3.412843268535122,9.251267741027876,24.631674244817756,-19.12427631923457,-3.1673808393768037,-999.0,-999.0,31.38823060614721,2.703915742283587,19.577318689804155,-16.347259390620497,-13.213849557501508,-999.0,-999.0,8.642747653516412,-11.46868057645038
252,20,4.2,1.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.8632500472453,3.901585761150694,1.8032878040331872,22.387509306281157,-21.211451276838652,-0.6138363268484408,-999.0,-999.0,28.16451374856842,6.853386043117085,24.23015427453105,-15.710984424663465,-10.596544759691842,-999.0,-999.0,0.2821696845871371,2.4630452182448392
252,20,4.2,1.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.86109145111755,2.266418248795358,3.134417250031974,18.65522736751683,-16.665908052684227,-6.251912657407621,-999.0,-999.0,30.74190974665372,-6.245771437855127,17.00065579178657,-8.261541257858742,-17.668145484801485,-999.0,-999.0,6.194013971641773,2.450682996212797
252,20,4.2,1.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.6555377009866,2.7551594274116358,-4.041748886897893,20.29553065628905,-18.254641309919137,2.371266774846086,-999.0,-999.0,29.8011153128883,-3.512574653021563,23.8269579372533,-17.63977023967341,-5.326620979374774,-999.0,-999.0,4.640201193311457,-5.99278132050058
