Date,AUDCAD,AUDJPY,AUDNZD,AUDSGD,AUDUSD,EURSGD,EURUSD,GBPUSD,XAGUSD,XAUUSD
2025-06-09 23:00:00,0.89253,94.203,1.07726,0.83788,0.65157,1.46884,1.14199,1.35463,36.744,3325.75
2025-06-10 00:00:00,0.89232,94.168,1.07765,0.83781,0.65144,1.46878,1.14207,1.35479,36.744,3325.75
2025-06-10 01:00:00,0.8926,94.239,1.07741,0.83798,0.65171,1.46877,1.14229,1.35522,36.788,3323.7
2025-06-10 02:00:00,0.89277,94.202,1.07724,0.8378,0.65166,1.46905,1.14265,1.35541,36.796,3326.79
2025-06-10 03:00:00,0.8928,94.194,1.0766,0.838,0.65178,1.46886,1.14243,1.35542,36.575,3316.6
2025-06-10 04:00:00,0.89279,94.423,1.07863,0.83842,0.65115,1.46746,1.13967,1.35302,36.43,3306.26
2025-06-10 05:00:00,0.89335,94.476,1.07921,0.83908,0.65186,1.46731,1.1399,1.35381,36.51,3309.4
2025-06-10 06:00:00,0.89436,94.544,1.07807,0.84023,0.65281,1.46772,1.14032,1.35435,36.525,3307.53
2025-06-10 07:00:00,0.89377,94.516,1.07795,0.83947,0.6521,1.46751,1.13995,1.35379,36.509,3307.22
2025-06-10 08:00:00,0.89231,94.087,1.07697,0.83766,0.65088,1.46779,1.1405,1.35405,36.489,3317.53
2025-06-10 09:00:00,0.89141,93.967,1.07698,0.83631,0.64991,1.46637,1.13948,1.34826,36.44,3325.43
2025-06-10 10:00:00,0.89187,94.092,1.07746,0.83701,0.65006,1.46687,1.13923,1.34726,36.483,3330.14
2025-06-10 11:00:00,0.89289,94.23,1.07776,0.83804,0.65145,1.46761,1.14084,1.34877,36.535,3329.4
2025-06-10 12:00:00,0.89277,94.281,1.07759,0.83818,0.65165,1.46846,1.14166,1.34918,36.642,3329.75
2025-06-10 13:00:00,0.89238,94.194,1.07697,0.83771,0.65138,1.46913,1.14234,1.35062,36.772,3335.33
2025-06-10 14:00:00,0.8927,94.266,1.07733,0.83826,0.65198,1.46946,1.14291,1.35053,36.716,3333.73
2025-06-10 15:00:00,0.89215,94.257,1.07757,0.83796,0.65166,1.47007,1.14322,1.35073,36.563,3337.16
2025-06-10 16:00:00,0.89294,94.398,1.07842,0.8394,0.65315,1.47062,1.1443,1.35329,36.561,3343.61
2025-06-10 17:00:00,0.89244,94.497,1.07921,0.83972,0.6526,1.47015,1.14257,1.35143,36.388,3328.46
2025-06-10 18:00:00,0.89222,94.49,1.07901,0.83923,0.65206,1.47017,1.14226,1.35071,36.432,3326.65
2025-06-10 19:00:00,0.89226,94.538,1.07911,0.83939,0.65212,1.47042,1.14236,1.34984,36.477,3321.26
2025-06-10 20:00:00,0.8922,94.479,1.07894,0.8391,0.65188,1.47037,1.14229,1.35004,36.555,3324.77
2025-06-10 21:00:00,0.89245,94.505,1.0789,0.83918,0.65195,1.47,1.14202,1.34941,36.469,3321.6
2025-06-10 22:00:00,0.89202,94.532,1.07832,0.83946,0.65238,1.47026,1.1426,1.35019,36.541,3328.67
2025-06-10 23:00:00,0.8914,94.476,1.07753,0.83888,0.65215,1.46982,1.14232,1.34967,36.524,3322.97
2025-06-11 00:00:00,0.89157,94.463,1.07763,0.83897,0.65211,1.46963,1.14239,1.34974,36.524,3322.97
2025-06-11 01:00:00,0.89195,94.605,1.07783,0.83961,0.6526,1.47037,1.14287,1.35024,36.566,3324.49
2025-06-11 02:00:00,0.89234,94.561,1.07739,0.8395,0.65287,1.4707,1.14373,1.35073,36.584,3327.98
2025-06-11 03:00:00,0.89059,94.403,1.07709,0.83802,0.65141,1.46928,1.14209,1.3492,36.598,3332.39
2025-06-11 04:00:00,0.88943,94.288,1.07754,0.83717,0.65026,1.46879,1.14085,1.3476,36.526,3328.62
2025-06-11 05:00:00,0.88972,94.272,1.07853,0.83711,0.65038,1.46931,1.14155,1.34804,36.568,3338.19
2025-06-11 06:00:00,0.89098,94.466,1.07942,0.83826,0.65147,1.46897,1.14163,1.3482,36.592,3339.36
2025-06-11 07:00:00,0.89073,94.434,1.07908,0.83781,0.65111,1.46892,1.14157,1.34823,36.585,3341.84
2025-06-11 08:00:00,0.89122,94.479,1.07967,0.8382,0.65166,1.4692,1.14223,1.34902,36.493,3339.65
2025-06-11 09:00:00,0.89097,94.524,1.07993,0.83816,0.65133,1.46831,1.141,1.34672,36.565,3337.16
2025-06-11 10:00:00,0.89044,94.494,1.07946,0.83758,0.65116,1.46889,1.14194,1.34832,36.549,3345.69
2025-06-11 11:00:00,0.89064,94.436,1.07907,0.83741,0.65099,1.47042,1.14308,1.34945,36.497,3344.55
2025-06-11 12:00:00,0.89114,94.499,1.07893,0.83772,0.65135,1.47067,1.14348,1.34975,36.293,3333.7
2025-06-11 13:00:00,0.89075,94.481,1.07918,0.8372,0.65097,1.47107,1.14383,1.34961,36.206,3329.85
2025-06-11 14:00:00,0.88994,94.516,1.07912,0.83704,0.65057,1.47098,1.14327,1.34952,36.252,3333.09
2025-06-11 15:00:00,0.89199,94.493,1.07876,0.83897,0.65288,1.47271,1.14605,1.35187,36.329,3336.74
2025-06-11 16:00:00,0.8907,94.546,1.07895,0.83796,0.65184,1.47456,1.14702,1.35184,36.095,3329.91
2025-06-11 17:00:00,0.89091,94.388,1.07905,0.83749,0.65184,1.4752,1.14818,1.3539,36.283,3337.55
2025-06-11 18:00:00,0.89081,94.204,1.07845,0.83712,0.65199,1.47518,1.14894,1.35551,36.273,3333.2
2025-06-11 19:00:00,0.89062,94.32,1.07933,0.83755,0.6522,1.47549,1.14896,1.35496,36.162,3330.27
2025-06-11 20:00:00,0.89038,94.216,1.07885,0.837,0.6519,1.4762,1.14974,1.35628,36.085,3324.3
2025-06-11 21:00:00,0.88912,94.045,1.07844,0.83598,0.6508,1.47546,1.14862,1.35473,36.136,3343.84
2025-06-11 22:00:00,0.88816,94.003,1.07826,0.83517,0.64995,1.4755,1.14827,1.3538,36.227,3346.8
2025-06-11 23:00:00,0.88861,93.948,1.07799,0.83483,0.65,1.4755,1.14869,1.35422,36.241,3355.12
2025-06-12 00:00:00,0.88863,93.943,1.07836,0.83506,0.65008,1.47566,1.14874,1.35475,36.241,3355.12
2025-06-12 01:00:00,0.88909,93.877,1.07832,0.83562,0.65076,1.47742,1.15058,1.3566,36.325,3369.14
2025-06-12 02:00:00,0.88934,93.839,1.07832,0.83546,0.65086,1.47749,1.15102,1.35677,36.354,3365.51
2025-06-12 03:00:00,0.88845,93.668,1.07788,0.83448,0.6503,1.47845,1.15212,1.35832,36.305,3365.74
2025-06-12 04:00:00,0.88717,93.482,1.07812,0.83302,0.64926,1.47792,1.15188,1.35833,36.312,3370.99
2025-06-12 05:00:00,0.88737,93.461,1.07814,0.83293,0.64925,1.47683,1.15114,1.3573,36.313,3374.69
2025-06-12 06:00:00,0.88799,93.562,1.07666,0.8331,0.65023,1.47596,1.15197,1.35835,36.369,3373.4
2025-06-12 07:00:00,0.88676,93.482,1.07638,0.83237,0.64944,1.4759,1.15153,1.35824,36.34,3370.48
2025-06-12 08:00:00,0.88743,93.472,1.07643,0.83293,0.65033,1.47647,1.15278,1.35886,36.391,3374.47
2025-06-12 09:00:00,0.88695,93.401,1.07796,0.83255,0.64983,1.47624,1.15223,1.35646,36.297,3374.97
2025-06-12 10:00:00,0.88573,93.263,1.0778,0.83114,0.6482,1.47795,1.15263,1.35429,35.73,3346.23
2025-06-12 11:00:00,0.88774,93.489,1.07744,0.83267,0.65015,1.47852,1.15443,1.35663,35.933,3356.75
2025-06-12 12:00:00,0.88689,93.389,1.07696,0.83174,0.6499,1.481,1.1572,1.35775,35.955,3365.41
2025-06-12 13:00:00,0.88844,93.541,1.07709,0.83343,0.65165,1.48268,1.15929,1.35895,36.206,3382.59
2025-06-12 14:00:00,0.88824,93.562,1.07628,0.83308,0.65147,1.48205,1.15896,1.35924,36.246,3379.27
2025-06-12 15:00:00,0.88868,93.518,1.07636,0.8338,0.65266,1.48322,1.16099,1.36103,36.3,3388.06
2025-06-12 16:00:00,0.88782,93.516,1.07629,0.83392,0.65185,1.48206,1.15848,1.35955,36.153,3392.2
2025-06-12 17:00:00,0.88828,93.817,1.07648,0.83486,0.65273,1.48142,1.15823,1.35944,36.264,3383.82
2025-06-12 18:00:00,0.88811,93.702,1.0762,0.83436,0.65231,1.48081,1.1577,1.35863,36.289,3385.77
2025-06-12 19:00:00,0.88806,93.74,1.07676,0.83492,0.65275,1.48069,1.15762,1.35917,36.239,3383.69
2025-06-12 20:00:00,0.88775,93.704,1.07694,0.83485,0.65279,1.48036,1.15752,1.3591,36.228,3382.61
2025-06-12 21:00:00,0.88804,93.71,1.07662,0.83505,0.65293,1.48069,1.15776,1.35963,36.269,3385.92
2025-06-12 22:00:00,0.88809,93.727,1.07645,0.835,0.65283,1.48065,1.15761,1.36026,36.353,3388.19
2025-06-12 23:00:00,0.88838,93.724,1.07617,0.83525,0.65324,1.48138,1.15834,1.36121,36.338,3386.24
2025-06-13 00:00:00,0.88807,93.707,1.0758,0.83468,0.65283,1.48141,1.15876,1.36146,36.338,3386.24
2025-06-13 01:00:00,0.88838,93.685,1.07647,0.83509,0.65307,1.482,1.15898,1.36166,36.327,3383.48
2025-06-13 02:00:00,0.88734,93.394,1.07611,0.83408,0.6527,1.48353,1.16092,1.36287,36.388,3395.86
2025-06-13 03:00:00,0.88256,92.646,1.07691,0.82986,0.6477,1.48098,1.15588,1.35703,36.134,3416.22
2025-06-13 04:00:00,0.88351,92.817,1.07526,0.8301,0.6483,1.47873,1.15486,1.3565,36.519,3427.67
2025-06-13 05:00:00,0.88262,92.702,1.07548,0.82999,0.64792,1.47895,1.15451,1.35569,36.499,3441.43
2025-06-13 06:00:00,0.88346,93.0,1.07562,0.83108,0.64811,1.47945,1.15373,1.35525,36.256,3425.57
2025-06-13 07:00:00,0.88302,92.937,1.07679,0.83059,0.64697,1.47965,1.15253,1.35342,36.21,3425.32
2025-06-13 08:00:00,0.88311,92.913,1.07674,0.83061,0.64732,1.47941,1.15293,1.35393,36.298,3426.1
2025-06-13 09:00:00,0.88285,93.012,1.07663,0.8302,0.64751,1.47989,1.15422,1.3538,36.097,3416.31
2025-06-13 10:00:00,0.88281,93.208,1.07778,0.83132,0.6482,1.47944,1.15355,1.35594,36.269,3414.93
2025-06-13 11:00:00,0.88355,93.314,1.07812,0.83214,0.64894,1.47835,1.15286,1.35594,36.335,3424.25
2025-06-13 12:00:00,0.88329,93.414,1.07846,0.83148,0.64821,1.47818,1.15236,1.3544,36.386,3424.34
2025-06-13 13:00:00,0.88201,93.357,1.07805,0.83047,0.64672,1.47738,1.15048,1.35343,36.181,3415.84
2025-06-13 14:00:00,0.88281,93.33,1.07807,0.83109,0.64755,1.47726,1.15102,1.3539,36.232,3422.21
2025-06-13 15:00:00,0.88213,93.488,1.07833,0.8316,0.6479,1.47817,1.15164,1.35343,36.197,3436.83
2025-06-13 16:00:00,0.88295,93.438,1.07738,0.83152,0.64836,1.47775,1.15231,1.35419,36.162,3436.88
2025-06-13 17:00:00,0.88342,93.668,1.07798,0.83296,0.64993,1.47957,1.15445,1.35752,36.165,3428.0
2025-06-13 18:00:00,0.88389,93.788,1.07892,0.83398,0.6511,1.48023,1.15564,1.35922,36.203,3426.23
2025-06-13 19:00:00,0.88478,93.808,1.07873,0.83411,0.65131,1.47978,1.15545,1.35947,36.311,3430.11
2025-06-13 20:00:00,0.88353,93.686,1.07875,0.83331,0.65018,1.48022,1.15492,1.35832,36.292,3430.36
2025-06-13 21:00:00,0.88221,93.43,1.07833,0.83216,0.64904,1.47979,1.15415,1.35626,36.304,3436.55
2025-06-13 22:00:00,0.88209,93.465,1.07832,0.83225,0.64936,1.48032,1.15501,1.35706,36.255,3432.31
2025-06-13 23:00:00,0.88089,93.446,1.07794,0.83162,0.64834,1.4807,1.15454,1.35724,36.291,3433.08
2025-06-16 00:00:00,0.88117,93.596,1.078,0.83127,0.64818,1.47877,1.15287,1.35416,36.291,3433.08
2025-06-16 01:00:00,0.881,93.719,1.07894,0.83195,0.64863,1.48033,1.15411,1.35561,36.263,3448.37
2025-06-16 02:00:00,0.88174,93.853,1.07882,0.83273,0.64919,1.47998,1.15379,1.35486,36.296,3444.16
2025-06-16 03:00:00,0.88201,93.699,1.07758,0.83262,0.64904,1.47974,1.15348,1.35497,36.185,3436.22
2025-06-16 04:00:00,0.88112,93.558,1.07677,0.83159,0.64815,1.47962,1.15324,1.35474,36.158,3441.52
2025-06-16 05:00:00,0.88092,93.543,1.07642,0.83114,0.64776,1.47947,1.15305,1.35426,36.315,3438.34
2025-06-16 06:00:00,0.88076,93.529,1.0771,0.83075,0.64735,1.47931,1.15273,1.35363,36.233,3431.58
2025-06-16 07:00:00,0.88148,93.522,1.07734,0.83112,0.6481,1.47935,1.15359,1.35472,36.215,3427.53
2025-06-16 08:00:00,0.88248,93.618,1.07813,0.83256,0.64982,1.48067,1.15568,1.3571,36.317,3421.54
2025-06-16 09:00:00,0.8832,93.802,1.0785,0.83317,0.65035,1.48274,1.15737,1.35861,36.45,3418.33
2025-06-16 10:00:00,0.88324,93.822,1.07928,0.83307,0.65073,1.48233,1.15788,1.35842,36.445,3412.62
2025-06-16 11:00:00,0.88382,93.949,1.07839,0.83409,0.65123,1.48299,1.15786,1.35788,36.405,3413.88
2025-06-16 12:00:00,0.8842,93.902,1.07822,0.83391,0.65157,1.48263,1.15843,1.35858,36.31,3412.0
2025-06-16 13:00:00,0.88433,93.866,1.0782,0.83414,0.65165,1.48171,1.15754,1.35807,36.397,3421.08
2025-06-16 14:00:00,0.88505,94.025,1.07779,0.83515,0.65243,1.48141,1.15729,1.35777,36.306,3414.96
2025-06-16 15:00:00,0.88503,94.058,1.07733,0.83518,0.65273,1.48222,1.15841,1.35825,36.461,3415.62
2025-06-16 16:00:00,0.88649,94.087,1.07712,0.83638,0.65425,1.48308,1.16013,1.36115,36.216,3387.43
2025-06-16 17:00:00,0.88674,94.21,1.07668,0.83625,0.654,1.48217,1.15914,1.35961,36.361,3396.97
2025-06-16 18:00:00,0.88587,94.189,1.07633,0.83581,0.65349,1.48111,1.158,1.35974,36.4,3404.55
2025-06-16 19:00:00,0.88718,94.365,1.07677,0.83709,0.65454,1.48149,1.1584,1.36087,36.396,3399.38
2025-06-16 20:00:00,0.88644,94.402,1.07694,0.83655,0.65391,1.48123,1.15783,1.35965,36.336,3392.7
2025-06-16 21:00:00,0.88627,94.515,1.07685,0.83633,0.65365,1.48164,1.158,1.35964,36.316,3385.33
2025-06-16 22:00:00,0.88556,94.483,1.07647,0.83534,0.65225,1.47994,1.15557,1.3574,36.314,3384.1
2025-06-16 23:00:00,0.88512,94.394,1.07622,0.83475,0.65229,1.4797,1.1558,1.35757,36.301,3385.05
2025-06-17 00:00:00,0.88527,94.411,1.07718,0.8353,0.65242,1.48007,1.15596,1.35749,36.301,3385.05
2025-06-17 01:00:00,0.88448,94.265,1.07647,0.83465,0.65179,1.47975,1.15558,1.35736,36.324,3395.44
2025-06-17 02:00:00,0.88381,94.219,1.07594,0.83412,0.65121,1.47986,1.15536,1.35681,36.32,3402.82
2025-06-17 03:00:00,0.88419,94.485,1.07608,0.83507,0.65135,1.48074,1.15498,1.35671,36.278,3394.23
2025-06-17 04:00:00,0.88562,94.508,1.07667,0.83622,0.65237,1.48103,1.15541,1.35682,36.377,3393.72
2025-06-17 05:00:00,0.88613,94.636,1.07658,0.83666,0.65292,1.48116,1.15588,1.35698,36.358,3389.96
2025-06-17 06:00:00,0.88649,94.488,1.07634,0.83679,0.65315,1.48128,1.15621,1.35739,36.235,3387.55
2025-06-17 07:00:00,0.88689,94.49,1.07709,0.837,0.6535,1.48073,1.15611,1.3573,36.421,3393.99
2025-06-17 08:00:00,0.88659,94.476,1.07716,0.83657,0.65306,1.48057,1.15579,1.35689,36.43,3392.55
2025-06-17 09:00:00,0.88771,94.714,1.07738,0.83738,0.6537,1.48112,1.15622,1.35624,36.451,3385.58
2025-06-17 10:00:00,0.88712,94.494,1.07721,0.83741,0.65382,1.48033,1.15578,1.35654,36.459,3387.77
2025-06-17 11:00:00,0.88648,94.674,1.07681,0.83755,0.65336,1.48074,1.1551,1.35483,36.416,3378.88
2025-06-17 12:00:00,0.88534,94.537,1.07676,0.83671,0.65279,1.48128,1.15566,1.35442,36.569,3385.61
2025-06-17 13:00:00,0.8865,94.57,1.07644,0.8373,0.6536,1.48197,1.15682,1.35586,37.102,3398.14
2025-06-17 14:00:00,0.88643,94.532,1.07627,0.83744,0.65369,1.48118,1.15617,1.35617,36.995,3388.59
2025-06-17 15:00:00,0.88576,94.474,1.07612,0.83615,0.65219,1.48085,1.15504,1.35477,36.833,3386.71
2025-06-17 16:00:00,0.88743,94.676,1.07631,0.83718,0.65345,1.48089,1.15588,1.35439,37.1,3390.65
2025-06-17 17:00:00,0.88457,94.488,1.07628,0.83515,0.65084,1.47911,1.15266,1.35124,37.162,3385.07
2025-06-17 18:00:00,0.8849,94.465,1.07581,0.83568,0.65131,1.47993,1.15342,1.3514,37.191,3379.32
2025-06-17 19:00:00,0.88385,94.297,1.07574,0.83429,0.64933,1.47792,1.15027,1.34715,37.115,3382.92
2025-06-17 20:00:00,0.8826,94.059,1.07576,0.83298,0.6476,1.47749,1.14867,1.34454,37.062,3390.35
2025-06-17 21:00:00,0.88288,94.071,1.07605,0.83274,0.64714,1.47722,1.14797,1.34282,37.031,3382.73
2025-06-17 22:00:00,0.8834,94.018,1.07634,0.83291,0.64744,1.47748,1.14847,1.34261,37.106,3385.65
2025-06-17 23:00:00,0.88514,94.024,1.07626,0.83261,0.64735,1.47646,1.14795,1.3426,37.108,3388.02
2025-06-18 00:00:00,0.88536,94.024,1.07537,0.83284,0.64744,1.47668,1.14806,1.3426,37.108,3388.02
2025-06-18 01:00:00,0.88543,94.049,1.07632,0.83248,0.64688,1.4767,1.1475,1.34238,37.108,3388.9
2025-06-18 02:00:00,0.88675,94.215,1.07668,0.83357,0.64804,1.47689,1.14818,1.34291,37.119,3387.35
2025-06-18 03:00:00,0.8865,94.201,1.07673,0.83358,0.64823,1.47779,1.14923,1.34315,37.129,3385.69
2025-06-18 04:00:00,0.8867,94.152,1.07661,0.8336,0.64859,1.47767,1.14971,1.34382,37.135,3378.96
2025-06-18 05:00:00,0.8868,94.159,1.07658,0.83383,0.64881,1.47764,1.14978,1.34361,37.165,3379.33
2025-06-18 06:00:00,0.88697,94.171,1.0772,0.83403,0.64914,1.47752,1.14999,1.34386,37.247,3391.01
2025-06-18 07:00:00,0.88828,94.315,1.07776,0.83494,0.65037,1.47708,1.15055,1.34437,37.262,3395.18
2025-06-18 08:00:00,0.88801,94.287,1.07812,0.83487,0.6502,1.47723,1.15046,1.34454,37.283,3386.48
2025-06-18 09:00:00,0.88875,94.278,1.07826,0.83524,0.65066,1.47758,1.15104,1.3463,37.223,3382.42
2025-06-18 10:00:00,0.88765,94.188,1.07794,0.83438,0.64977,1.47843,1.15132,1.3459,37.219,3385.92
2025-06-18 11:00:00,0.88799,94.196,1.07819,0.83495,0.64978,1.478,1.15021,1.34529,37.176,3383.59
2025-06-18 12:00:00,0.88815,94.207,1.07802,0.83519,0.65,1.47815,1.15038,1.34641,37.184,3378.19
2025-06-18 13:00:00,0.88674,93.96,1.07787,0.83392,0.64879,1.47734,1.14936,1.34412,37.155,3380.19
2025-06-18 14:00:00,0.88795,94.162,1.07872,0.83539,0.65008,1.47877,1.15073,1.34509,37.13,3382.1
2025-06-18 15:00:00,0.88699,94.171,1.07838,0.8351,0.64995,1.47838,1.15061,1.34472,37.04,3386.68
2025-06-18 16:00:00,0.88805,94.151,1.07841,0.8354,0.64993,1.47672,1.14887,1.34412,37.028,3392.27
2025-06-18 17:00:00,0.8919,94.348,1.07884,0.83656,0.65156,1.47748,1.15074,1.34521,36.859,3386.89
2025-06-18 18:00:00,0.89198,94.238,1.07836,0.83666,0.65181,1.47873,1.15202,1.34689,36.898,3392.71
2025-06-18 19:00:00,0.89099,94.257,1.07887,0.83668,0.65149,1.47729,1.1503,1.34569,36.909,3391.02
2025-06-18 20:00:00,0.8909,94.266,1.07884,0.836,0.65116,1.47599,1.14965,1.34386,36.857,3385.2
2025-06-18 21:00:00,0.89017,94.283,1.07916,0.83527,0.65003,1.47447,1.14747,1.34151,36.745,3379.0
2025-06-18 22:00:00,0.8911,94.392,1.0795,0.83601,0.65043,1.47486,1.14745,1.34099,36.599,3366.74
2025-06-18 23:00:00,0.8911,94.426,1.07928,0.83605,0.65076,1.47498,1.14768,1.34192,36.734,3369.23
2025-06-19 00:00:00,0.89036,94.376,1.07899,0.83578,0.65051,1.47501,1.14808,1.34214,36.734,3369.23
2025-06-19 01:00:00,0.89096,94.361,1.07921,0.836,0.65076,1.47478,1.14801,1.34208,36.746,3375.24
2025-06-19 02:00:00,0.89097,94.308,1.07929,0.83616,0.65061,1.47492,1.14763,1.3414,36.744,3375.07
2025-06-19 03:00:00,0.89011,94.145,1.07952,0.83532,0.64979,1.47589,1.1481,1.34152,36.757,3379.43
2025-06-19 04:00:00,0.88887,94.096,1.0814,0.83494,0.64828,1.4751,1.14533,1.33942,36.613,3374.81
2025-06-19 05:00:00,0.88896,94.103,1.08141,0.83466,0.64818,1.47508,1.14552,1.33961,36.688,3376.72
2025-06-19 06:00:00,0.88997,94.18,1.0827,0.83549,0.64919,1.47561,1.14658,1.34075,36.754,3373.62
2025-06-19 07:00:00,0.88928,94.111,1.08209,0.83502,0.64886,1.47597,1.14693,1.3411,36.745,3374.54
2025-06-19 08:00:00,0.88708,93.846,1.0825,0.83281,0.64671,1.47535,1.14567,1.33946,36.617,3364.59
2025-06-19 09:00:00,0.88767,94.003,1.08347,0.83339,0.64714,1.4767,1.14667,1.34067,36.423,3357.41
2025-06-19 10:00:00,0.88697,93.978,1.08271,0.83275,0.6464,1.47662,1.14618,1.34021,36.285,3365.95
2025-06-19 11:00:00,0.88748,94.072,1.08189,0.8332,0.6475,1.47683,1.14767,1.34274,36.367,3368.66
2025-06-19 12:00:00,0.88647,94.031,1.08203,0.83252,0.64655,1.47767,1.14757,1.34211,36.359,3370.23
2025-06-19 13:00:00,0.88618,94.175,1.08205,0.83263,0.64634,1.47805,1.14735,1.34255,36.323,3374.96
2025-06-19 14:00:00,0.88646,94.22,1.08149,0.83312,0.64681,1.47881,1.1481,1.34473,36.348,3371.97
2025-06-19 15:00:00,0.88637,94.054,1.08199,0.83239,0.64623,1.4784,1.14776,1.34409,36.329,3367.95
2025-06-19 16:00:00,0.88638,93.919,1.08121,0.83207,0.64585,1.47809,1.14728,1.34358,36.283,3369.51
2025-06-19 17:00:00,0.8865,94.031,1.08172,0.83182,0.64535,1.47824,1.14686,1.34264,36.347,3364.61
2025-06-19 18:00:00,0.88648,93.999,1.08141,0.83195,0.64544,1.4772,1.14602,1.34301,36.376,3369.18
2025-06-19 19:00:00,0.88592,94.025,1.08156,0.83187,0.64527,1.47698,1.14567,1.34251,36.368,3371.04
2025-06-19 20:00:00,0.88764,94.167,1.08165,0.83325,0.64719,1.47793,1.14791,1.3454,36.387,3368.26
2025-06-19 21:00:00,0.88749,94.173,1.0814,0.83317,0.6473,1.4783,1.14851,1.34583,36.391,3370.64
2025-06-19 22:00:00,0.88717,94.204,1.08097,0.83321,0.64775,1.47901,1.14979,1.3469,36.391,3370.64
2025-06-19 23:00:00,0.88741,94.233,1.08104,0.83376,0.6479,1.47899,1.14929,1.34658,36.391,3370.64
2025-06-20 00:00:00,0.88691,94.171,1.08059,0.83272,0.6473,1.47828,1.14928,1.34604,36.391,3370.64
2025-06-20 01:00:00,0.8879,94.299,1.08122,0.83315,0.64814,1.47806,1.14976,1.3467,36.407,3365.74
2025-06-20 02:00:00,0.88812,94.187,1.08088,0.8337,0.64853,1.47985,1.15118,1.34763,36.391,3368.78
2025-06-20 03:00:00,0.88812,94.224,1.08061,0.83313,0.6487,1.47986,1.15228,1.3488,36.394,3368.01
2025-06-20 04:00:00,0.88716,94.12,1.0811,0.83222,0.6476,1.47953,1.15132,1.3479,36.271,3356.44
2025-06-20 05:00:00,0.88815,94.186,1.08206,0.83305,0.64846,1.47967,1.15181,1.34866,35.769,3352.36
2025-06-20 06:00:00,0.88874,94.309,1.08105,0.83401,0.64917,1.48124,1.15296,1.34975,35.801,3355.52
2025-06-20 07:00:00,0.88872,94.358,1.08101,0.83359,0.64919,1.48012,1.15271,1.34955,35.722,3354.34
2025-06-20 08:00:00,0.88903,94.424,1.08066,0.8338,0.64924,1.48042,1.15274,1.34968,35.582,3344.71
2025-06-20 09:00:00,0.8876,94.15,1.08023,0.83257,0.6476,1.48063,1.15167,1.34672,35.617,3345.26
2025-06-20 10:00:00,0.88876,94.304,1.08155,0.83327,0.64854,1.47966,1.15164,1.34761,35.904,3347.66
2025-06-20 11:00:00,0.88851,94.279,1.08207,0.83366,0.64874,1.48071,1.15226,1.34909,36.029,3351.05
2025-06-20 12:00:00,0.88913,94.365,1.0823,0.834,0.64928,1.48064,1.15269,1.34941,36.122,3355.24
2025-06-20 13:00:00,0.88907,94.365,1.08286,0.8336,0.64884,1.48058,1.15242,1.34954,36.118,3355.43
2025-06-20 14:00:00,0.88924,94.465,1.08292,0.83352,0.64884,1.48005,1.15211,1.34974,35.993,3347.0
2025-06-20 15:00:00,0.89024,94.484,1.08301,0.83382,0.64897,1.47924,1.15129,1.35015,36.003,3344.53
2025-06-20 16:00:00,0.88885,94.347,1.08248,0.83189,0.64735,1.48022,1.15185,1.34877,36.036,3370.27
2025-06-20 17:00:00,0.88767,94.349,1.0828,0.83195,0.64661,1.4814,1.15137,1.34648,35.963,3369.29
2025-06-20 18:00:00,0.88662,94.175,1.0815,0.83052,0.64537,1.48247,1.15197,1.34644,35.969,3369.83
2025-06-20 19:00:00,0.8867,94.19,1.08106,0.83043,0.64585,1.48329,1.1536,1.34705,36.02,3371.5
2025-06-20 20:00:00,0.88616,94.197,1.08101,0.8306,0.64564,1.4836,1.15322,1.3468,36.054,3367.35
2025-06-20 21:00:00,0.886,94.212,1.08112,0.83032,0.64542,1.48314,1.15286,1.3465,36.043,3366.59
2025-06-20 22:00:00,0.88606,94.268,1.08108,0.83022,0.6449,1.48252,1.15159,1.34459,36.008,3365.47
2025-06-20 23:00:00,0.88552,94.189,1.08093,0.82975,0.64462,1.48246,1.15211,1.34473,35.999,3368.23
2025-06-23 00:00:00,0.88339,94.122,1.08049,0.82829,0.64227,1.47956,1.14718,1.34025,35.999,3368.23
2025-06-23 01:00:00,0.88511,94.262,1.08089,0.83002,0.644,1.48071,1.14886,1.34281,36.069,3379.15
2025-06-23 02:00:00,0.88568,94.244,1.08123,0.83014,0.64458,1.48102,1.14996,1.34349,36.078,3372.77
2025-06-23 03:00:00,0.88511,94.263,1.08112,0.82981,0.64365,1.48122,1.14892,1.34216,36.027,3365.68
2025-06-23 04:00:00,0.88423,94.257,1.0808,0.82897,0.64265,1.48245,1.14924,1.34218,35.996,3355.2
2025-06-23 05:00:00,0.88229,93.98,1.07989,0.82713,0.64123,1.48333,1.14993,1.34253,36.008,3361.21
2025-06-23 06:00:00,0.88138,93.936,1.08103,0.82648,0.64034,1.48353,1.1494,1.34172,36.096,3363.38
2025-06-23 07:00:00,0.8812,94.141,1.08156,0.827,0.64048,1.48369,1.14905,1.34092,36.045,3358.49
2025-06-23 08:00:00,0.88174,94.325,1.0824,0.82734,0.64124,1.48548,1.15131,1.34313,36.03,3356.8
2025-06-23 09:00:00,0.8835,94.489,1.0827,0.82834,0.64211,1.48444,1.15069,1.34372,36.122,3357.67
2025-06-23 10:00:00,0.88309,94.597,1.08294,0.82828,0.64205,1.48341,1.14986,1.34397,36.104,3357.55
