Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopZScore
2599,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,2.5
2700,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,2.6
2801,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,2.7
2902,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,2.8
3003,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,2.9
3104,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3
3205,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.1
3306,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.2
3407,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.3
3508,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.4
3609,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.5
3710,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.6
3811,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.7
3912,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.8
4013,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,3.9
4114,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4
4215,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.1
4316,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.2
4417,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.3
4518,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.4
4619,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.5
4720,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.6
4821,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.7
4922,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.8
5023,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,4.9
5124,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5
5225,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.1
5326,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.2
5427,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.3
5528,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.4
5629,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.5
5730,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.6
5831,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.7
5932,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.8
6033,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,5.9
6134,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6
6235,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.1
6336,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.2
6437,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.3
6538,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.4
6639,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.5
6740,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.6
6841,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.7
6942,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.8
7043,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,6.9
7144,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7
7245,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.1
7346,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.2
7447,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.3
7548,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.4
7649,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.5
7750,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.6
7851,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.7
7952,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.8
8053,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,7.9
8154,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8
8255,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.1
8356,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.2
8457,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.3
8558,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.4
8659,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.5
8760,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.6
8861,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.7
8962,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.8
9063,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,8.9
9164,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,9
9265,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,9.1
9366,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,9.2
9467,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.4,9.3
9568,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.4,9.4
9669,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.4,9.5
9770,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.4,9.6
9871,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.4,9.7
9972,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.4,9.8
10073,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.4,9.9
10174,-3.15,-2776.66,-198.33286,0.35691,-0.53116,-3.14894,0,29.96,14,7.4,10
75,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0
176,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.1
277,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.2
378,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.3
479,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.4
580,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.5
681,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.6
782,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.7
883,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.8
984,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,0.9
1085,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1
1186,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.1
1287,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.2
1388,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.3
1489,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.4
1590,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.5
1691,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.6
1792,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.7
1893,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.8
1994,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,1.9
2095,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2
2196,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.1
2297,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.2
2398,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.3
2499,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.4
2600,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.5
2701,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.6
2802,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.7
2903,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.8
3004,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,2.9
3105,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3
3206,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.1
3307,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.2
3408,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.3
3509,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.4
3610,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.5
3711,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.6
3812,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.7
3913,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.8
4014,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,3.9
4115,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4
4216,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.1
4317,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.2
4418,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.3
4519,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.4
4620,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.5
4721,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.6
4822,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.7
4923,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.8
5024,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,4.9
5125,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5
5226,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.1
5327,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.2
5428,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.3
5529,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.4
5630,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.5
5731,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.6
5832,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.7
5933,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.8
6034,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,5.9
6135,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6
6236,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.1
6337,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.2
6438,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.3
6539,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.4
6640,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.5
6741,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.6
6842,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.7
6943,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.8
7044,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,6.9
7145,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7
7246,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.1
7347,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.2
7448,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.3
7549,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.4
7650,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.5
7751,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.6
7852,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.7
7953,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.8
8054,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,7.9
8155,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8
8256,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.1
8357,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.2
8458,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.3
8559,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.4
8660,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.5
8761,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.6
8862,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.7
8963,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.8
9064,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,8.9
9165,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,9
9266,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,9.1
9367,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,9.2
9468,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,9.3
9569,-3.19,-2809.02,-200.64429,0.35425,-0.53817,-3.18503,0,29.98,14,7.5,9.4
9670,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.5,9.5
9771,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.5,9.6
9872,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.5,9.7
9973,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.5,9.8
10074,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.5,9.9
10175,-3.16,-2787.73,-199.12357,0.35599,-0.53328,-3.16173,0,29.97,14,7.5,10
76,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0
177,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.1
278,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.2
379,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.3
480,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.4
581,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.5
682,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.6
783,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.7
884,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.8
985,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,0.9
1086,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1
1187,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.1
1288,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.2
1389,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.3
1490,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.4
1591,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.5
1692,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.6
1793,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.7
1894,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.8
1995,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,1.9
2096,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2
2197,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.1
2298,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.2
2399,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.3
2500,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.4
2601,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.5
2702,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.6
2803,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.7
2904,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.8
3005,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,2.9
3106,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3
3207,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.1
3308,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.2
3409,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.3
3510,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.4
3611,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.5
3712,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.6
3813,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.7
3914,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.8
4015,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,3.9
4116,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4
4217,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.1
4318,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.2
4419,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.3
4520,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.4
4621,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.5
4722,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.6
4823,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.7
4924,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.8
5025,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,4.9
5126,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5
5227,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.1
5328,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.2
5429,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.3
5530,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.4
5631,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.5
5732,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.6
5833,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.7
5934,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.8
6035,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,5.9
6136,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6
6237,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.1
6338,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.2
6439,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.3
6540,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.4
6641,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.5
6742,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.6
6843,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.7
6944,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.8
7045,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,6.9
7146,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7
7247,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.1
7348,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.2
7449,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.3
7550,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.4
7651,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.5
7752,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.6
7853,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.7
7954,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.8
8055,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,7.9
8156,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,8
8257,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,8.1
8358,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,8.2
8459,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,8.3
8560,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,8.4
8661,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,8.5
8762,-1.6,-1373.81,-114.48417,0.70663,-0.21965,-1.59935,0,31.46,12,7.6,8.6
