<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.11	18:00:00	0.65052	0.65132	0.65024	0.65123	2811	0	2
2025.08.11	19:00:00	0.65125	0.65166	0.65101	0.65121	1797	0	2
2025.08.11	20:00:00	0.65122	0.65142	0.65069	0.65138	1707	0	2
2025.08.11	21:00:00	0.65137	0.65162	0.65120	0.65152	1571	0	2
2025.08.11	22:00:00	0.65151	0.65151	0.65075	0.65110	1289	0	2
2025.08.11	23:00:00	0.65109	0.65146	0.65104	0.65125	660	0	2
2025.08.12	00:00:00	0.65091	0.65128	0.65036	0.65113	220	0	30
2025.08.12	01:00:00	0.65113	0.65146	0.65113	0.65132	677	0	3
2025.08.12	02:00:00	0.65136	0.65155	0.65130	0.65133	714	0	2
2025.08.12	03:00:00	0.65131	0.65216	0.65124	0.65177	2142	0	2
2025.08.12	04:00:00	0.65175	0.65199	0.65100	0.65160	2513	0	2
2025.08.12	05:00:00	0.65161	0.65229	0.65160	0.65227	1693	0	2
2025.08.12	06:00:00	0.65228	0.65257	0.65183	0.65183	1523	0	2
2025.08.12	07:00:00	0.65182	0.65192	0.65000	0.65150	2941	0	2
2025.08.12	08:00:00	0.65151	0.65169	0.64938	0.64973	4145	0	2
2025.08.12	09:00:00	0.64971	0.65042	0.64955	0.64979	3419	0	2
2025.08.12	10:00:00	0.64980	0.65048	0.64971	0.65021	3058	0	2
2025.08.12	11:00:00	0.65022	0.65029	0.64898	0.64929	2725	0	2
2025.08.12	12:00:00	0.64930	0.64955	0.64887	0.64905	2270	0	2
2025.08.12	13:00:00	0.64904	0.64953	0.64887	0.64890	1991	0	2
2025.08.12	14:00:00	0.64891	0.64891	0.64818	0.64861	2179	0	2
2025.08.12	15:00:00	0.64860	0.65126	0.64846	0.65053	8425	0	2
2025.08.12	16:00:00	0.65054	0.65143	0.64905	0.65032	10301	0	2
2025.08.12	17:00:00	0.65031	0.65169	0.65019	0.65162	6852	0	2
2025.08.12	18:00:00	0.65161	0.65405	0.65158	0.65312	5641	0	2
2025.08.12	19:00:00	0.65313	0.65354	0.65270	0.65312	3135	0	2
2025.08.12	20:00:00	0.65310	0.65316	0.65262	0.65309	2294	0	2
2025.08.12	21:00:00	0.65305	0.65343	0.65279	0.65298	1522	0	2
2025.08.12	22:00:00	0.65296	0.65317	0.65272	0.65294	1104	0	2
2025.08.12	23:00:00	0.65293	0.65312	0.65283	0.65291	750	0	2
2025.08.13	00:00:00	0.65267	0.65284	0.65180	0.65267	343	0	30
2025.08.13	01:00:00	0.65269	0.65306	0.65265	0.65283	788	0	3
2025.08.13	02:00:00	0.65284	0.65314	0.65281	0.65297	906	0	2
2025.08.13	03:00:00	0.65298	0.65311	0.65241	0.65254	2052	0	2
2025.08.13	04:00:00	0.65253	0.65283	0.65163	0.65200	2428	0	2
2025.08.13	05:00:00	0.65201	0.65317	0.65188	0.65291	1820	0	2
2025.08.13	06:00:00	0.65290	0.65311	0.65268	0.65286	1674	0	2
2025.08.13	07:00:00	0.65285	0.65342	0.65275	0.65314	1500	0	2
2025.08.13	08:00:00	0.65315	0.65321	0.65275	0.65315	1585	0	2
2025.08.13	09:00:00	0.65316	0.65471	0.65285	0.65438	2554	0	2
2025.08.13	10:00:00	0.65436	0.65548	0.65435	0.65504	2842	0	2
2025.08.13	11:00:00	0.65503	0.65549	0.65482	0.65506	2471	0	2
2025.08.13	12:00:00	0.65507	0.65627	0.65501	0.65623	2090	0	2
2025.08.13	13:00:00	0.65621	0.65627	0.65543	0.65551	1706	0	2
2025.08.13	14:00:00	0.65550	0.65562	0.65485	0.65549	1794	0	2
2025.08.13	15:00:00	0.65550	0.65563	0.65417	0.65450	2379	0	2
2025.08.13	16:00:00	0.65449	0.65502	0.65420	0.65490	2736	0	2
2025.08.13	17:00:00	0.65491	0.65581	0.65452	0.65528	3767	0	2
2025.08.13	18:00:00	0.65529	0.65529	0.65420	0.65442	2808	0	2
2025.08.13	19:00:00	0.65441	0.65487	0.65431	0.65434	1757	0	2
2025.08.13	20:00:00	0.65433	0.65448	0.65401	0.65404	1495	0	2
2025.08.13	21:00:00	0.65405	0.65414	0.65388	0.65407	1287	0	2
2025.08.13	22:00:00	0.65406	0.65445	0.65399	0.65434	1006	0	2
2025.08.13	23:00:00	0.65435	0.65465	0.65433	0.65449	590	0	2
2025.08.14	00:00:00	0.65448	0.65449	0.65387	0.65410	241	0	29
2025.08.14	01:00:00	0.65410	0.65466	0.65405	0.65463	701	0	3
2025.08.14	02:00:00	0.65462	0.65523	0.65458	0.65509	778	0	2
2025.08.14	03:00:00	0.65511	0.65551	0.65498	0.65532	2556	0	2
2025.08.14	04:00:00	0.65533	0.65688	0.65508	0.65653	3297	0	2
2025.08.14	05:00:00	0.65654	0.65657	0.65526	0.65578	2523	0	2
2025.08.14	06:00:00	0.65579	0.65579	0.65468	0.65477	2036	0	2
2025.08.14	07:00:00	0.65476	0.65532	0.65460	0.65508	1383	0	2
2025.08.14	08:00:00	0.65509	0.65532	0.65456	0.65490	2103	0	2
2025.08.14	09:00:00	0.65482	0.65517	0.65362	0.65369	4827	0	2
2025.08.14	10:00:00	0.65368	0.65431	0.65291	0.65329	3389	0	2
2025.08.14	11:00:00	0.65330	0.65384	0.65251	0.65255	2670	0	2
2025.08.14	12:00:00	0.65256	0.65333	0.65247	0.65280	2341	0	2
2025.08.14	13:00:00	0.65281	0.65325	0.65252	0.65273	2323	0	2
2025.08.14	14:00:00	0.65272	0.65299	0.65220	0.65248	2012	0	2
2025.08.14	15:00:00	0.65249	0.65259	0.65027	0.65057	10955	0	2
2025.08.14	16:00:00	0.65056	0.65059	0.64914	0.64915	6575	0	2
2025.08.14	17:00:00	0.64916	0.65069	0.64889	0.65022	4884	0	2
2025.08.14	18:00:00	0.65023	0.65027	0.64849	0.64883	3876	0	2
2025.08.14	19:00:00	0.64887	0.64901	0.64825	0.64880	3034	0	2
2025.08.14	20:00:00	0.64881	0.64950	0.64879	0.64926	2181	0	2
2025.08.14	21:00:00	0.64927	0.64956	0.64898	0.64948	1866	0	2
2025.08.14	22:00:00	0.64947	0.64991	0.64943	0.64977	1406	0	2
