<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.08	03:00:00	0.89358	0.89363	0.89268	0.89280	1563	0	4
2024.01.08	04:00:00	0.89280	0.89296	0.89174	0.89211	1376	0	8
2024.01.08	05:00:00	0.89211	0.89238	0.89130	0.89151	954	0	3
2024.01.08	06:00:00	0.89151	0.89185	0.89100	0.89168	964	0	2
2024.01.08	07:00:00	0.89167	0.89244	0.89156	0.89226	1244	0	5
2024.01.08	08:00:00	0.89224	0.89252	0.89157	0.89192	1761	0	23
2024.01.08	09:00:00	0.89192	0.89195	0.89017	0.89116	3026	0	23
2024.01.08	10:00:00	0.89115	0.89148	0.88981	0.89109	2040	0	22
2024.01.08	11:00:00	0.89109	0.89128	0.89034	0.89043	1474	0	5
2024.01.08	12:00:00	0.89041	0.89093	0.88965	0.88976	1465	0	23
2024.01.08	13:00:00	0.88976	0.89014	0.88911	0.88992	1483	0	23
2024.01.08	14:00:00	0.88994	0.89012	0.88867	0.88902	2506	0	23
2024.01.08	15:00:00	0.88903	0.89104	0.88883	0.89088	3413	0	22
2024.01.08	16:00:00	0.89086	0.89167	0.89049	0.89119	2867	0	21
2024.01.08	17:00:00	0.89120	0.89226	0.89112	0.89192	2455	0	4
2024.01.08	18:00:00	0.89191	0.89227	0.89126	0.89137	1241	0	5
2024.01.08	19:00:00	0.89138	0.89206	0.89090	0.89200	1030	0	5
2024.01.08	20:00:00	0.89199	0.89258	0.89172	0.89243	1063	0	3
2024.01.08	21:00:00	0.89243	0.89243	0.89185	0.89220	1117	0	2
2024.01.08	22:00:00	0.89222	0.89279	0.89185	0.89197	450	0	3
