<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.17	02:00:00	1.26823	1.26876	1.26804	1.26833	2033	0	1
2024.06.17	03:00:00	1.26833	1.26835	1.26758	1.26816	1626	0	4
2024.06.17	04:00:00	1.26815	1.26865	1.26799	1.26835	1189	0	1
2024.06.17	05:00:00	1.26835	1.26840	1.26781	1.26813	1028	0	4
2024.06.17	06:00:00	1.26812	1.26843	1.26791	1.26825	984	0	1
2024.06.17	07:00:00	1.26825	1.26835	1.26752	1.26761	1387	0	1
2024.06.17	08:00:00	1.26760	1.26760	1.26634	1.26672	3576	0	17
2024.06.17	09:00:00	1.26672	1.26766	1.26604	1.26679	3479	0	17
2024.06.17	10:00:00	1.26678	1.26778	1.26652	1.26736	3394	0	17
2024.06.17	11:00:00	1.26736	1.26769	1.26643	1.26667	2667	0	3
2024.06.17	12:00:00	1.26668	1.26689	1.26582	1.26685	2276	0	2
2024.06.17	13:00:00	1.26686	1.26735	1.26613	1.26618	2278	0	2
2024.06.17	14:00:00	1.26619	1.26689	1.26612	1.26663	3090	0	17
2024.06.17	15:00:00	1.26663	1.26752	1.26633	1.26738	4076	0	17
2024.06.17	16:00:00	1.26738	1.26805	1.26703	1.26787	3231	0	17
2024.06.17	17:00:00	1.26788	1.26891	1.26755	1.26865	2981	0	1
2024.06.17	18:00:00	1.26866	1.26974	1.26864	1.26956	2668	0	17
2024.06.17	19:00:00	1.26957	1.27021	1.26945	1.27018	1601	0	4
2024.06.17	20:00:00	1.27017	1.27089	1.27017	1.27057	2278	0	4
2024.06.17	21:00:00	1.27056	1.27064	1.26990	1.27025	1717	0	4
2024.06.17	22:00:00	1.27026	1.27053	1.27023	1.27037	896	0	7
2024.06.17	23:00:00	1.26992	1.27038	1.26922	1.27004	555	0	24
2024.06.18	00:00:00	1.27004	1.27093	1.27004	1.27076	612	0	10
2024.06.18	01:00:00	1.27078	1.27142	1.27039	1.27129	882	0	4
2024.06.18	02:00:00	1.27128	1.27142	1.27068	1.27091	2192	0	4
2024.06.18	03:00:00	1.27092	1.27102	1.26972	1.26979	2155	0	4
2024.06.18	04:00:00	1.26977	1.27010	1.26944	1.26965	1871	0	4
2024.06.18	05:00:00	1.26965	1.26980	1.26927	1.26964	1449	0	2
2024.06.18	06:00:00	1.26964	1.26982	1.26921	1.26932	1544	0	1
2024.06.18	07:00:00	1.26931	1.26952	1.26909	1.26932	2361	0	1
2024.06.18	08:00:00	1.26930	1.27013	1.26878	1.27006	3301	0	17
2024.06.18	09:00:00	1.27008	1.27009	1.26757	1.26784	3981	0	17
2024.06.18	10:00:00	1.26784	1.26830	1.26721	1.26793	3580	0	17
2024.06.18	11:00:00	1.26791	1.26883	1.26781	1.26841	4039	0	17
2024.06.18	12:00:00	1.26840	1.26889	1.26800	1.26878	2943	0	17
2024.06.18	13:00:00	1.26878	1.26892	1.26703	1.26734	2932	0	17
2024.06.18	14:00:00	1.26737	1.26937	1.26682	1.26905	5250	0	18
2024.06.18	15:00:00	1.26909	1.27140	1.26889	1.27135	4602	0	18
2024.06.18	16:00:00	1.27137	1.27202	1.26878	1.26882	5023	0	17
2024.06.18	17:00:00	1.26885	1.26959	1.26847	1.26946	3977	0	17
2024.06.18	18:00:00	1.26946	1.27018	1.26910	1.27017	2878	0	1
2024.06.18	19:00:00	1.27019	1.27083	1.26975	1.27027	3071	0	4
2024.06.18	20:00:00	1.27026	1.27089	1.26994	1.27081	2942	0	4
2024.06.18	21:00:00	1.27081	1.27083	1.27041	1.27074	2251	0	4
2024.06.18	22:00:00	1.27073	1.27100	1.27061	1.27077	719	0	7
2024.06.18	23:00:00	1.27048	1.27096	1.26886	1.27070	1717	0	21
2024.06.19	00:00:00	1.27059	1.27113	1.27057	1.27091	683	0	11
2024.06.19	01:00:00	1.27091	1.27100	1.27058	1.27059	988	0	3
2024.06.19	02:00:00	1.27060	1.27070	1.27021	1.27031	1588	0	4
2024.06.19	03:00:00	1.27030	1.27112	1.27023	1.27102	1733	0	4
2024.06.19	04:00:00	1.27102	1.27129	1.27082	1.27103	1213	0	4
2024.06.19	05:00:00	1.27102	1.27120	1.27065	1.27073	1238	0	4
2024.06.19	06:00:00	1.27071	1.27072	1.27041	1.27057	1174	0	1
2024.06.19	07:00:00	1.27052	1.27096	1.26994	1.27023	1595	0	1
2024.06.19	08:00:00	1.27032	1.27290	1.27022	1.27247	3286	0	1
2024.06.19	09:00:00	1.27247	1.27321	1.27146	1.27266	3478	0	17
2024.06.19	10:00:00	1.27266	1.27321	1.27241	1.27317	2905	0	17
2024.06.19	11:00:00	1.27317	1.27367	1.27265	1.27300	2787	0	17
2024.06.19	12:00:00	1.27299	1.27392	1.27271	1.27346	2531	0	17
2024.06.19	13:00:00	1.27347	1.27349	1.27275	1.27323	2625	0	1
2024.06.19	14:00:00	1.27324	1.27335	1.27147	1.27191	2695	0	1
2024.06.19	15:00:00	1.27194	1.27217	1.27161	1.27210	2697	0	1
2024.06.19	16:00:00	1.27210	1.27330	1.27203	1.27296	2716	0	2
2024.06.19	17:00:00	1.27296	1.27312	1.27199	1.27230	1494	0	2
2024.06.19	18:00:00	1.27229	1.27253	1.27196	1.27200	1420	0	1
2024.06.19	19:00:00	1.27199	1.27218	1.27159	1.27168	469	0	4
2024.06.19	20:00:00	1.27168	1.27170	1.27133	1.27170	380	0	4
2024.06.19	21:00:00	1.27170	1.27190	1.27157	1.27175	679	0	2
2024.06.19	22:00:00	1.27175	1.27194	1.27111	1.27111	435	0	6
2024.06.19	23:00:00	1.27126	1.27209	1.27089	1.27189	806	0	21
2024.06.20	00:00:00	1.27179	1.27231	1.27169	1.27190	1155	0	12
2024.06.20	01:00:00	1.27190	1.27211	1.27186	1.27192	1099	0	4
2024.06.20	02:00:00	1.27191	1.27195	1.27131	1.27146	1989	0	3
2024.06.20	03:00:00	1.27146	1.27184	1.27097	1.27150	2108	0	4
2024.06.20	04:00:00	1.27151	1.27152	1.27092	1.27117	1350	0	4
2024.06.20	05:00:00	1.27118	1.27148	1.27116	1.27142	1287	0	4
2024.06.20	06:00:00	1.27144	1.27170	1.27116	1.27125	1256	0	18
2024.06.20	07:00:00	1.27125	1.27138	1.27066	1.27090	1679	0	1
2024.06.20	08:00:00	1.27091	1.27108	1.27019	1.27062	2895	0	17
2024.06.20	09:00:00	1.27062	1.27143	1.27052	1.27063	3314	0	17
2024.06.20	10:00:00	1.27061	1.27078	1.26948	1.26963	3288	0	17
2024.06.20	11:00:00	1.26963	1.27063	1.26942	1.27053	3283	0	17
2024.06.20	12:00:00	1.27053	1.27070	1.26997	1.26999	2304	0	1
2024.06.20	13:00:00	1.27005	1.27052	1.26774	1.26801	4749	0	2
2024.06.20	14:00:00	1.26794	1.26934	1.26743	1.26772	4269	0	3
2024.06.20	15:00:00	1.26771	1.26840	1.26747	1.26764	4255	0	3
2024.06.20	16:00:00	1.26768	1.26862	1.26751	1.26844	3417	0	17
2024.06.20	17:00:00	1.26844	1.26869	1.26657	1.26671	3376	0	17
2024.06.20	18:00:00	1.26671	1.26672	1.26585	1.26627	3370	0	17
2024.06.20	19:00:00	1.26629	1.26652	1.26588	1.26644	2913	0	3
2024.06.20	20:00:00	1.26643	1.26816	1.26643	1.26697	2724	0	4
2024.06.20	21:00:00	1.26699	1.26712	1.26607	1.26625	2941	0	3
2024.06.20	22:00:00	1.26625	1.26645	1.26540	1.26560	979	0	1
2024.06.20	23:00:00	1.26506	1.26608	1.26506	1.26583	1479	0	16
2024.06.21	00:00:00	1.26580	1.26594	1.26565	1.26569	625	0	1
2024.06.21	01:00:00	1.26567	1.26622	1.26557	1.26587	742	0	7
2024.06.21	02:00:00	1.26588	1.26621	1.26540	1.26553	1700	0	1
2024.06.21	03:00:00	1.26553	1.26595	1.26539	1.26580	1796	0	1
2024.06.21	04:00:00	1.26581	1.26644	1.26571	1.26609	1471	0	2
2024.06.21	05:00:00	1.26608	1.26617	1.26588	1.26601	951	0	2
2024.06.21	06:00:00	1.26601	1.26618	1.26588	1.26611	800	0	3
2024.06.21	07:00:00	1.26611	1.26643	1.26592	1.26623	1119	0	2
2024.06.21	08:00:00	1.26613	1.26727	1.26547	1.26547	3355	0	3
2024.06.21	09:00:00	1.26541	1.26565	1.26364	1.26424	4573	0	17
2024.06.21	10:00:00	1.26414	1.26609	1.26295	1.26534	3825	0	2
2024.06.21	11:00:00	1.26537	1.26600	1.26463	1.26523	2725	0	3
2024.06.21	12:00:00	1.26523	1.26523	1.26304	1.26317	2461	0	3
2024.06.21	13:00:00	1.26319	1.26452	1.26307	1.26426	2676	0	3
2024.06.21	14:00:00	1.26426	1.26490	1.26387	1.26480	3188	0	3
2024.06.21	15:00:00	1.26480	1.26503	1.26213	1.26306	4954	0	4
2024.06.21	16:00:00	1.26306	1.26417	1.26246	1.26248	5469	0	18
2024.06.21	17:00:00	1.26247	1.26419	1.26235	1.26418	3575	0	3
2024.06.21	18:00:00	1.26420	1.26463	1.26354	1.26382	2772	0	17
