<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.30	23:00:00	94.786	94.793	94.733	94.740	2122	0	9
2025.07.01	00:00:00	94.711	94.770	94.573	94.732	895	0	86
2025.07.01	01:00:00	94.731	94.782	94.688	94.727	1252	0	10
2025.07.01	02:00:00	94.726	94.732	94.554	94.568	1508	0	8
2025.07.01	03:00:00	94.570	94.571	94.390	94.405	4026	0	8
2025.07.01	04:00:00	94.405	94.410	94.227	94.313	4491	0	8
2025.07.01	05:00:00	94.312	94.399	94.232	94.394	2999	0	8
2025.07.01	06:00:00	94.395	94.497	94.326	94.496	2987	0	8
2025.07.01	07:00:00	94.497	94.598	94.460	94.479	3285	0	8
2025.07.01	08:00:00	94.480	94.529	94.427	94.452	3434	0	8
2025.07.01	09:00:00	94.452	94.531	94.385	94.495	4264	0	8
2025.07.01	10:00:00	94.495	94.539	94.215	94.246	5057	0	6
2025.07.01	11:00:00	94.244	94.270	94.107	94.219	5373	0	6
2025.07.01	12:00:00	94.221	94.245	94.078	94.113	4979	0	6
2025.07.01	13:00:00	94.113	94.187	94.093	94.154	3693	0	6
2025.07.01	14:00:00	94.152	94.159	93.976	94.000	4046	0	6
2025.07.01	15:00:00	94.000	94.096	93.965	94.043	5211	0	6
2025.07.01	16:00:00	94.046	94.164	93.995	94.008	5992	0	6
2025.07.01	17:00:00	93.994	94.332	93.994	94.269	8284	0	8
2025.07.01	18:00:00	94.269	94.353	94.203	94.339	6091	0	8
2025.07.01	19:00:00	94.339	94.438	94.336	94.365	3905	0	8
2025.07.01	20:00:00	94.364	94.455	94.351	94.442	2728	0	8
2025.07.01	21:00:00	94.443	94.507	94.438	94.476	1917	0	10
2025.07.01	22:00:00	94.477	94.558	94.384	94.548	2920	0	10
2025.07.01	23:00:00	94.547	94.548	94.367	94.373	2046	0	9
2025.07.02	00:00:00	94.309	94.333	94.206	94.285	666	0	86
2025.07.02	01:00:00	94.309	94.418	94.296	94.375	900	0	10
